STD_YYYYMM,hs_code,hs_trade_risk,import_volume_yoy_change,import_value_yoy_change,import_unit_value_yoy_change,net_import_volume_yoy_change,export_volume_yoy_change,import_volume_rolling_cv,import_unit_value_rolling_volatility,zero_import_streak_months,supplier_count,supplier_count_yoy_change,country_hhi_yoy_change,import_volume_decline_risk,net_import_availability_decline_risk,import_interruption_risk,import_unit_value_increase_risk,import_volume_volatility_risk,import_unit_value_volatility_risk,country_concentration_risk,supplier_count_decline_risk,net_import_exposure_risk,export_volume_surge_risk,country_import_coverage,country_top1_share,country_hhi,trade_signal_confidence,trade_event_codes
2023-01,1701990000,0.0,,,,,,,,0,1.0,,,,,0.0,,,,0.0,0.0,0.0,,1.7263276342288395e-05,1.7263276342288395e-05,2.9802071007021417e-10,0.234054,
2023-02,1701990000,0.0,,,,,,,,0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.234054,
2023-03,1701990000,0.13664852834060315,,,,,,0.3640039220162895,,0,1.0,,,,,0.0,,0.3640039220162895,,0.0,0.0,0.0,,0.00011205633980820115,0.00011205633980820115,1.2556623291211046e-08,0.6094579999999999,HS_IMPORT_VOLUME_VOLATILITY
2023-04,1701990000,0.1583276096350144,,,,,,0.41568875227962515,0.05057294219839198,0,0.0,,,,,0.0,,0.41568875227962515,0.05057294219839198,0.0,0.0,0.0,,0.0,0.0,0.0,0.65447,HS_IMPORT_VOLUME_VOLATILITY
2023-05,1701990000,0.14044608881024398,,,,,,0.3656915622153265,0.07029266836313779,0,0.0,,,,,0.0,,0.3656915622153265,0.07029266836313779,0.0,0.0,0.0,,0.0,0.0,0.0,0.65447,HS_IMPORT_VOLUME_VOLATILITY
2023-06,1701990000,0.13679337160248956,,,,,,0.3555329195753616,0.07386677913046556,0,0.0,,,,,0.0,,0.3555329195753616,0.07386677913046556,0.0,0.0,0.0,,0.0,0.0,0.0,0.65447,HS_IMPORT_VOLUME_VOLATILITY
2023-07,1701990000,0.09822407357505966,,,,,,0.25213622454683543,0.07933720641783182,0,0.0,,,,,0.0,,0.25213622454683543,0.07933720641783182,0.0,0.0,0.0,,0.0,0.0,0.0,0.65447,
2023-08,1701990000,0.045707537259784235,,,,,,0.11352596572417988,0.0686358220710969,0,0.0,,,,,0.0,,0.11352596572417988,0.0686358220710969,0.0,0.0,0.0,,0.0,0.0,0.0,0.65447,
2023-09,1701990000,0.03951491629140274,,,,,,0.09686713721300622,0.06999479056898943,0,0.0,,,,,0.0,,0.09686713721300622,0.06999479056898943,0.0,0.0,0.0,,0.0,0.0,0.0,0.65447,
2023-10,1701990000,0.056341059676859435,,,,,,0.14231874224062518,0.0647390599120185,0,0.0,,,,,0.0,,0.14231874224062518,0.0647390599120185,0.0,0.0,0.0,,0.0,0.0,0.0,0.65447,
2023-11,1701990000,0.05655460316912558,,,,,,0.14307299005689278,0.06319271327218962,0,0.0,,,,,0.0,,0.14307299005689278,0.06319271327218962,0.0,0.0,0.0,,0.0,0.0,0.0,0.65447,
2023-12,1701990000,0.08486166867414058,,,,,,0.21932550385350966,0.05611830679635729,0,0.0,,,,,0.0,,0.21932550385350966,0.05611830679635729,0.0,0.0,0.0,,0.0,0.0,0.0,0.65447,
2024-01,1701990000,0.12649016075319372,0.4486092235132879,0.6514003067370329,0.1399901919248583,,-0.18286467317979904,0.3142447183842915,0.030231897842990973,0,0.0,,,0.0,,0.0,0.1399901919248583,0.3142447183842915,0.030231897842990973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2024-02,1701990000,0.22447127561496516,-0.11925691364797641,0.13216376699172572,0.2854642682249928,,1.2956964842995826,0.4475453864212585,0.027324669113779527,0,0.0,,,0.12627796870814953,,0.0,0.2854642682249928,0.4475453864212585,0.027324669113779527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY;HS_EXPORT_VOLUME_SURGE
2024-03,1701990000,0.1883289760912735,0.0204273527462433,0.3384376206298272,0.3116442018412513,,-0.05961767218345648,0.4562724348855408,0.02447272676442036,0,0.0,,,0.0,,0.0,0.3116442018412513,0.4562724348855408,0.02447272676442036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_UNIT_VALUE_SHOCK;HS_IMPORT_VOLUME_VOLATILITY
2024-04,1701990000,0.18953955979801893,0.1732259163696548,0.4269083562500178,0.2162264201129649,,0.15832795761907947,0.455919878422573,0.04831969275042229,0,0.0,,,0.0,,0.0,0.2162264201129649,0.455919878422573,0.04831969275042229,0.0,0.0,0.0,0.15832795761907947,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2024-05,1701990000,0.18696754497096912,0.5246643308311425,0.9460931664225776,0.2764076177749244,,-0.00919244841302258,0.4516293228279542,0.07299308200610191,0,0.0,,,0.0,,0.0,0.2764076177749244,0.4516293228279542,0.07299308200610191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2024-06,1701990000,0.15950153301492628,0.37899496800965427,0.36862321065114645,-0.007521243803722877,,-0.03834426294554938,0.41307813064319615,0.09842598549159932,0,0.0,,,0.0,,0.0,0.0,0.41307813064319615,0.09842598549159932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2024-07,1701990000,0.1536485748461242,0.3668983512492696,0.5204511609433018,0.11233667050201146,,0.48826778179732444,0.33980505085016866,0.09898257864200519,0,1.0,,,0.0,,0.0,0.11233667050201146,0.33980505085016866,0.09898257864200519,0.0,0.0,0.0,0.48826778179732444,5.567233748090507e-05,5.567233748090507e-05,3.0994091605877876e-09,0.802296,HS_IMPORT_VOLUME_VOLATILITY;HS_EXPORT_VOLUME_SURGE
2024-08,1701990000,0.12267494677372835,-0.3662789577149905,-0.3671822176216014,-0.00142532730703393,,0.01382030253094868,0.247430407267519,0.0990945198621312,0,0.0,,,0.38784303019376376,,0.0,0.0,0.247430407267519,0.0990945198621312,0.0,0.0,0.0,0.01382030253094868,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_DROP
2024-09,1701990000,0.1072544222775741,-0.10654278591406874,-0.12899733362236498,-0.025132202588199926,,0.022359010014997738,0.25272147793694005,0.09814718245016234,0,0.0,,,0.1128153175710173,,0.0,0.0,0.25272147793694005,0.09814718245016234,0.0,0.0,0.0,0.022359010014997738,0.0,0.0,0.0,0.802296,
2024-10,1701990000,0.11658006060335858,-0.17154263285058602,-0.30143656856079604,-0.15679012688022043,,0.1348609079533689,0.2564266320568481,0.09504096469514388,0,0.0,,,0.18164192381468236,,0.0,0.0,0.2564266320568481,0.09504096469514388,0.0,0.0,0.0,0.1348609079533689,0.0,0.0,0.0,0.802296,
2024-11,1701990000,0.12582666610309187,-0.29270576743379273,-0.3649048665026515,-0.10207788462646683,,0.10978123471129542,0.26369928252741526,0.07510268733159167,0,1.0,,,0.30993833908703167,,0.0,0.0,0.26369928252741526,0.07510268733159167,0.0,0.0,0.0,0.10978123471129542,8.400777985091663e-05,8.400777985091663e-05,7.057307075480074e-09,0.802296,HS_IMPORT_VOLUME_DROP
2024-12,1701990000,0.10516412597006483,-0.33457371733018504,-0.4169538185066477,-0.1238004919882909,,-0.1124253917590533,0.21374580926987383,0.04883173509282841,0,0.0,,,0.35427119581764616,,0.0,0.0,0.21374580926987383,0.04883173509282841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_DROP
2025-01,1701990000,0.16737780830659327,-0.5024092359704642,-0.5333459411531594,-0.0621729891691859,,-0.6222178795866414,0.3483046572380978,0.05549542829619539,0,0.0,,,0.5319877551572048,,0.0,0.0,0.3483046572380978,0.05549542829619539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_DROP;HS_IMPORT_VOLUME_VOLATILITY
2025-02,1701990000,0.14715204234344959,0.34669277474861415,0.15359159922158616,-0.14338918211176555,,-0.4920314406656403,0.38491405773057896,0.05895684295653022,0,0.0,,,0.0,,0.0,0.0,0.38491405773057896,0.05895684295653022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2025-03,1701990000,0.14840111268255302,0.09033627649012033,-0.14522233989534927,-0.21604217108482504,,0.08013218332666261,0.3814273484367543,0.05787657910265489,0,0.0,,,0.0,,0.0,0.0,0.3814273484367543,0.05787657910265489,0.0,0.0,0.0,0.08013218332666261,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2025-04,1701990000,0.15470216159180675,-0.08515748588811134,-0.2118455081302103,-0.13848068961364934,,0.013314783369600791,0.38965921093412453,0.04899382516587988,0,0.0,,,0.09017099310473459,,0.0,0.0,0.38965921093412453,0.04899382516587988,0.0,0.0,0.0,0.013314783369600791,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2025-05,1701990000,0.16218116880113514,-0.2046572719418509,-0.3983467285485127,-0.24352954993322173,,-0.26818189619033983,0.38992745285662894,0.04221122558051265,0,0.0,,,0.21670613293292132,,0.0,0.0,0.38992745285662894,0.04221122558051265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2025-06,1701990000,0.1659620725598765,-0.17373299333664705,-0.21631782610783046,-0.05153882755545358,,0.036398393486082314,0.4013559077397065,0.05125474195311653,0,0.0,,,0.18396123817942295,,0.0,0.0,0.4013559077397065,0.05125474195311653,0.0,0.0,0.0,0.036398393486082314,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2025-07,1701990000,0.0998481000034274,-0.0820187425144665,-0.18423386559778565,-0.11134772333293519,,-0.15731862513640915,0.2457081575195991,0.045262542902517716,0,1.0,,,0.0868474613664406,,0.0,0.0,0.2457081575195991,0.045262542902517716,0.0,0.0,0.0,0.0,2.432765094891283e-06,2.432765094891283e-06,5.9183460069213924e-12,0.802296,
2025-08,1701990000,0.049449620702678374,0.33074779826395484,0.24560475798108605,-0.06398134972978609,,-0.33530957474811096,0.12709288762781396,0.03862175232485793,0,0.0,,,0.0,,0.0,0.0,0.12709288762781396,0.03862175232485793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,
2025-09,1701990000,0.05254874379758872,0.13964498311169304,0.19810789851740074,0.051299234649443415,,-0.28934417234909127,0.12519455824318854,0.06500930203743649,0,0.0,,,0.0,,0.0,0.051299234649443415,0.12519455824318854,0.06500930203743649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,
2025-10,1701990000,0.05847632321981187,-0.08166812682483904,-0.13380414633301374,-0.056772525304945365,,-0.16031450460824237,0.12828124657359807,0.10601456423004003,0,0.0,,,0.08647620375353561,,0.0,0.0,0.12828124657359807,0.10601456423004003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,
2025-11,1701990000,0.07006994781028379,-0.12973472387081963,-0.17035773312919844,-0.04667888099484374,,-0.15600574078571994,0.15009836905454071,0.10909344459190949,0,0.0,,,0.13737264281111777,,0.0,0.0,0.15009836905454071,0.10909344459190949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,
2025-12,1701990000,0.0690013053533936,0.1655272758152302,0.09329248104392218,-0.061976065485711995,,-0.28611237484274765,0.17106589368575983,0.10624910246566713,0,0.0,,,0.0,,0.0,0.0,0.17106589368575983,0.10624910246566713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,
2026-01,1701990000,0.13232667645901186,0.23729249904524852,0.2901118035190615,0.04268942429908118,,0.08657456992580559,0.3244572966784508,0.122729906009417,0,0.0,,,0.0,,0.0,0.04268942429908118,0.3244572966784508,0.122729906009417,0.0,0.0,0.0,0.08657456992580559,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2026-02,1701990000,0.13442961642578413,0.6444451265885431,0.4608753856809653,-0.11163020154305758,,-0.13273527412117936,0.32823177781993823,0.15653913379391854,0,0.0,,,0.0,,0.0,0.0,0.32823177781993823,0.15653913379391854,0.0,0.0,0.10557426573200933,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2026-03,1701990000,0.1449892692126535,0.289859631411546,0.07850952457080584,-0.16385512166889904,,0.35399725475217525,0.33870756031775395,0.14044964763382872,0,0.0,,,0.0,,0.0,0.0,0.33870756031775395,0.14044964763382872,0.0,0.0,0.0,0.35399725475217525,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY;HS_EXPORT_VOLUME_SURGE
2026-04,1701990000,0.15052128567659848,-0.15163140801379738,-0.32217563703512486,-0.20102609954247463,,0.22482503048514513,0.33889161453376615,0.12635523264289994,0,0.0,,,0.16055845829499935,,0.0,0.0,0.33889161453376615,0.12635523264289994,0.0,0.0,0.0,0.22482503048514513,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2026-05,1701990000,0.15009437774905218,-0.10342114186888474,-0.13380083028184386,-0.033884011581852724,,0.3235548355165734,0.33498372248527547,0.15086225063696157,0,0.0,,,0.10950989185608295,,0.0,0.0,0.33498372248527547,0.15086225063696157,0.0,0.0,0.0,0.3235548355165734,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY;HS_EXPORT_VOLUME_SURGE
2026-06,1701990000,0.1354680863696863,0.10674424407621763,-0.18281248736469968,-0.26162930865983947,,-0.29728593266802206,0.3407853732197862,0.16741966856584176,0,0.0,,,0.0,,0.0,0.0,0.3407853732197862,0.16741966856584176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802296,HS_IMPORT_VOLUME_VOLATILITY
2023-01,1702301000,0.029992015015324096,,,,,,,,0,0.0,,,,,0.0,,,,0.0,0.0,0.7604273475653279,,0.0,0.0,0.0,0.234054,HS_NET_IMPORT_EXPOSURE
2023-02,1702301000,0.03466703865362381,,,,,,,,0,0.0,,,,,0.0,,,,0.0,0.0,0.8789594242951198,,0.0,0.0,0.0,0.234054,HS_NET_IMPORT_EXPOSURE
2023-03,1702301000,0.0510725110150457,,,,,,0.048794734624164046,,0,0.0,,,,,0.0,,0.048794734624164046,,0.0,0.0,0.8304752024085601,,0.0,0.0,0.0,0.6094579999999999,HS_NET_IMPORT_EXPOSURE
2023-04,1702301000,0.05880453118291371,,,,,,0.050073598584793384,0.12139838436872948,0,0.0,,,,,0.0,,0.050073598584793384,0.12139838436872948,0.0,0.0,0.8757972136249763,,0.0,0.0,0.0,0.65447,HS_NET_IMPORT_EXPOSURE
2023-05,1702301000,0.07132730740062948,,,,,,0.09229295358842013,0.10910604718823252,0,0.0,,,,,0.0,,0.09229295358842013,0.10910604718823252,0.0,0.0,0.8054836859026263,,0.0,0.0,0.0,0.65447,HS_NET_IMPORT_EXPOSURE
2023-06,1702301000,0.14946397575664958,,,,,,0.28441479574424355,0.13463993194353624,0,0.0,,,,,0.0,,0.28441479574424355,0.13463993194353624,0.0,0.0,0.928807868929163,,0.0,0.0,0.0,0.65447,HS_NET_IMPORT_EXPOSURE
2023-07,1702301000,0.15276444175007994,,,,,,0.31189990985172844,0.12365861752125605,0,0.0,,,,,0.0,,0.31189990985172844,0.12365861752125605,0.0,0.0,0.7634148804603056,,0.0,0.0,0.0,0.65447,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2023-08,1702301000,0.1673568965048538,,,,,,0.33566063680398517,0.12381465806167163,0,0.0,,,,,0.0,,0.33566063680398517,0.12381465806167163,0.0,0.0,0.9070613173453661,,0.0,0.0,0.0,0.65447,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2023-09,1702301000,0.1605028302324189,,,,,,0.3280682292246732,0.11106270184456504,0,0.0,,,,,0.0,,0.3280682292246732,0.11106270184456504,0.0,0.0,0.820099651964507,,0.0,0.0,0.0,0.65447,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2023-10,1702301000,0.16336680165519657,,,,,,0.324824109834091,0.11407103103247877,0,0.0,,,,,0.0,,0.324824109834091,0.11407103103247877,0.0,0.0,0.9201583701783809,,0.0,0.0,0.0,0.65447,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2023-11,1702301000,0.20381669131425834,,,,,,0.4276916906103991,0.15716679251614718,0,0.0,,,,,0.0,,0.4276916906103991,0.15716679251614718,0.0,0.0,0.9174495633380305,,0.0,0.0,0.0,0.65447,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2023-12,1702301000,0.2936348766732846,,,,,,0.6637163735820442,0.14265909942751476,0,0.0,,,,,0.0,,0.6637163735820442,0.14265909942751476,0.0,0.0,0.9647758368616316,,0.0,0.0,0.0,0.65447,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2024-01,1702301000,0.2442793489823483,1.5482185881356836,1.0355462657316528,-0.20118851843832963,2.025463806219248,-0.5661088886649404,0.5324927548321348,0.15007939762464698,0,0.0,,,0.0,0.0,0.0,0.0,0.5324927548321348,0.15007939762464698,0.0,0.0,0.9539328364256727,0.0,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2024-02,1702301000,0.24153747912254056,1.6510151026405713,1.10156369025886,-0.20726076280532102,1.7674709492567167,0.491217817190845,0.48662110013181137,0.149476536346405,0,0.0,,,0.0,0.0,0.0,0.0,0.48662110013181137,0.149476536346405,0.0,0.0,0.9165819684904706,0.491217817190845,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE;HS_EXPORT_VOLUME_SURGE
2024-03,1702301000,0.20609150404456042,4.504508054319825,2.279616406959871,-0.40419445759805994,5.384569103837878,-0.3454862273326902,0.4299471676701469,0.1451641013046179,0,0.0,,,0.0,0.0,0.0,0.0,0.4299471676701469,0.1451641013046179,0.0,0.0,0.967356075773767,0.0,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2024-04,1702301000,0.16318987461684784,1.998187324333209,1.2556370891723967,-0.24766639133395507,2.1751039521359092,0.39444766073486526,0.28761494443156116,0.1381062771219391,0,0.0,,,0.0,0.0,0.0,0.0,0.28761494443156116,0.1381062771219391,0.0,0.0,0.9170823842094497,0.39444766073486526,0.0,0.0,0.0,0.836219,HS_NET_IMPORT_EXPOSURE;HS_EXPORT_VOLUME_SURGE
2024-05,1702301000,0.1412923230607754,3.110734526290841,1.7755185390228156,-0.3248120205107978,3.8007182129853145,-0.39583991384738015,0.26535775544540785,0.08348145713090509,0,0.0,,,0.0,0.0,0.0,0.0,0.26535775544540785,0.08348145713090509,0.0,0.0,0.9613927863687843,0.0,0.0,0.0,0.0,0.836219,HS_NET_IMPORT_EXPOSURE
2024-06,1702301000,0.164717717094856,1.665280538163489,1.0864810087654755,-0.21716270430460394,1.7196193915942826,0.6523642732049038,0.2731825504026089,0.08057270495010009,0,0.0,,,0.0,0.0,0.0,0.0,0.2731825504026089,0.08057270495010009,0.0,0.0,0.9461321697020554,0.6523642732049038,0.0,0.0,0.0,0.836219,HS_NET_IMPORT_EXPOSURE;HS_EXPORT_VOLUME_SURGE
2024-07,1702301000,0.14482252579811056,5.937397809840563,4.37012418568325,-0.2259166429715428,7.0747111874280435,-0.2992726496014749,0.27601450152783064,0.0671804462727838,0,0.0,,,0.0,0.0,0.0,0.0,0.27601450152783064,0.0671804462727838,0.0,0.0,0.968070069697175,0.0,0.0,0.0,0.0,0.836219,HS_NET_IMPORT_EXPOSURE
2024-08,1702301000,0.24654483702975452,-0.3983015372943395,-0.295592908893359,0.17069784080738737,-0.4288840413222347,0.0653716847217034,0.40634219673406247,0.16032505774387149,0,0.0,,,0.4217508865886695,0.4288840413222347,0.0,0.17069784080738737,0.40634219673406247,0.16032505774387149,0.0,0.0,0.8702946937321937,0.0653716847217034,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_DROP;HS_NET_IMPORT_AVAILABILITY_DROP;HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2024-09,1702301000,0.22294150024920478,0.9025282891504156,0.6807484204527818,-0.11657112798920366,1.0669172464779488,-0.13091716894259364,0.47796321821079074,0.1703158389639389,0,0.0,,,0.0,0.0,0.0,0.0,0.47796321821079074,0.1703158389639389,0.0,0.0,0.908849667517463,0.0,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2024-10,1702301000,0.2223354999279904,3.4525620835888517,1.8691054276566548,-0.355628203763506,3.7119390077010115,-0.06524370409035551,0.4676397970852555,0.1843488565120151,0,0.0,,,0.0,0.0,0.0,0.0,0.4676397970852555,0.1843488565120151,0.0,0.0,0.9757292871295942,0.0,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2024-11,1702301000,0.2158243409986804,0.711276781855964,0.4778718248809315,-0.13639228875757525,0.7760649717773673,-0.4400471948420003,0.4510910301007039,0.1841560417840285,0,0.0,,,0.0,0.0,0.0,0.0,0.4510910301007039,0.1841560417840285,0.0,0.0,0.9683763642395745,0.0,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2024-12,1702301000,0.25356887131798134,-0.27608635356705247,-0.2341517858400448,0.057927582845879844,-0.27924840705249643,-0.12391665413060626,0.46878544675608463,0.18831206617220594,0,0.0,,,0.2923404845055617,0.27924840705249643,0.0,0.057927582845879844,0.46878544675608463,0.18831206617220594,0.0,0.0,0.9614402910608661,0.0,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2025-01,1702301000,0.2390409733833375,0.6209417020290275,0.3999682419623074,-0.13632412553154427,0.6108259422929505,0.9334347660707494,0.4342667189878913,0.19423042465685578,0,0.0,,,0.0,0.0,0.0,0.0,0.4342667189878913,0.19423042465685578,0.0,0.0,0.9358056496599316,0.9334347660707494,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE;HS_EXPORT_VOLUME_SURGE
2025-02,1702301000,0.1470384448614513,0.24742550483019854,0.15326446838290297,-0.07548429632285969,0.25910402236210306,0.03157627934517282,0.2770108351753382,0.11645079599485313,0,0.0,,,0.0,0.0,0.0,0.0,0.2770108351753382,0.11645079599485313,0.0,0.0,0.9324976870046184,0.03157627934517282,0.0,0.0,0.0,0.836219,HS_NET_IMPORT_EXPOSURE
2025-03,1702301000,0.12775158604723938,0.09703393443321828,0.0510526908313238,-0.04191414883227884,0.09277635278061358,0.3259120212020299,0.19862146560407481,0.10402719370914534,0,0.0,,,0.0,0.0,0.0,0.0,0.19862146560407481,0.10402719370914534,0.0,0.0,0.9610362108640854,0.3259120212020299,0.0,0.0,0.0,0.836219,HS_NET_IMPORT_EXPOSURE;HS_EXPORT_VOLUME_SURGE
2025-04,1702301000,0.11493443851588359,0.48197636198047156,0.34596492253457223,-0.09177706401749719,0.5115747840181668,-0.1289509013448391,0.19650060148537513,0.08141246647244049,0,0.0,,,0.0,0.0,0.0,0.0,0.19650060148537513,0.08141246647244049,0.0,0.0,0.9508579593572758,0.0,0.0,0.0,0.0,0.836219,HS_NET_IMPORT_EXPOSURE
2025-05,1702301000,0.1276683374092995,0.6431734795417037,0.5720037884590101,-0.04331234161747999,0.6550395696427189,0.1639853330760188,0.2142311638888467,0.08139668807431608,0,0.0,,,0.0,0.0,0.0,0.0,0.2142311638888467,0.08139668807431608,0.0,0.0,0.9697268055460048,0.1639853330760188,0.0,0.0,0.0,0.836219,HS_NET_IMPORT_EXPOSURE
2025-06,1702301000,0.13046190375935673,-0.1411928080951943,-0.02350471282196598,0.13703669040334887,-0.1384786736465221,-0.22446438034673333,0.18100142581028233,0.079651177072301,0,0.0,,,0.1495053029385793,0.1384786736465221,0.0,0.13703669040334887,0.18100142581028233,0.079651177072301,0.0,0.0,0.9540996111372514,0.0,0.0,0.0,0.0,0.836219,HS_NET_IMPORT_EXPOSURE
2025-07,1702301000,0.20867021518210568,-0.5707397248715502,-0.5259586610030447,0.10432147222359545,-0.5811753862236975,0.08869309084608501,0.27221542590177406,0.06506232292722604,0,0.0,,,0.6043410894446741,0.5811753862236975,0.0,0.10432147222359545,0.27221542590177406,0.06506232292722604,0.0,0.0,0.9342650751514872,0.08869309084608501,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_DROP;HS_NET_IMPORT_AVAILABILITY_DROP;HS_NET_IMPORT_EXPOSURE
2025-08,1702301000,0.178949746832582,1.3170247255983112,0.9314362238841405,-0.1664153590828007,1.4068115542525903,0.5872736366636415,0.3238794235909451,0.0680632705510342,0,0.0,,,0.0,0.0,0.0,0.0,0.3238794235909451,0.0680632705510342,0.0,0.0,0.8923969381550183,0.5872736366636415,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE;HS_EXPORT_VOLUME_SURGE
2025-09,1702301000,0.2459050094532809,-0.3191255366287695,-0.23904156307793234,0.11761929380390534,-0.35421779418209265,0.20554677608217586,0.43515179036272256,0.0513404959483673,0,0.0,,,0.33791352883181863,0.35421779418209265,0.0,0.11761929380390534,0.43515179036272256,0.0513404959483673,0.0,0.0,0.8580371012727838,0.20554677608217586,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_DROP;HS_NET_IMPORT_AVAILABILITY_DROP;HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2025-10,1702301000,0.36763704835834404,-0.7884305435880001,-0.6549941757108655,0.6306976920963832,-0.8016471933824847,0.11514229410550758,0.5629997276769053,0.07088112649101441,0,0.0,,,0.8348480978271919,0.8016471933824847,0.0,0.6306976920963832,0.5629997276769053,0.07088112649101441,0.0,0.0,0.921413558636756,0.11514229410550758,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_DROP;HS_NET_IMPORT_AVAILABILITY_DROP;HS_IMPORT_UNIT_VALUE_SHOCK;HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
2025-11,1702301000,0.3658307724863327,-0.8125268072050021,-0.7521067371709997,0.32228645137586054,-0.8392649827407,0.6945691226243167,0.5500035114371913,0.13375246180289957,0,0.0,,,0.8603629894165631,0.8392649827407,0.0,0.32228645137586054,0.5500035114371913,0.13375246180289957,0.0,0.0,0.7758080392305611,0.6945691226243167,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_DROP;HS_NET_IMPORT_AVAILABILITY_DROP;HS_IMPORT_UNIT_VALUE_SHOCK;HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE;HS_EXPORT_VOLUME_SURGE
2025-12,1702301000,0.23237033210299693,-0.3132908813393097,-0.2284235743058275,0.12358552511870191,-0.32692507184510844,0.2265036935282656,0.3814396867424568,0.1328406163241565,0,0.0,,,0.3317353677883415,0.32692507184510844,0.0,0.12358552511870191,0.3814396867424568,0.1328406163241565,0.0,0.0,0.9416010791478028,0.2265036935282656,0.0,0.0,0.0,0.836219,HS_IMPORT_VOLUME_DROP;HS_NET_IMPORT_AVAILABILITY_DROP;HS_IMPORT_VOLUME_VOLATILITY;HS_NET_IMPORT_EXPOSURE
