segment_type,segment_value,model,N,ACTUAL_SUM,PREDICTION_SUM,MAE,RMSE,RMSLE,MAPE,SMAPE,WAPE,BIAS,BIAS_PCT,ZERO_ACTUAL_RATE
demand_pattern,smooth,stock_model_a_usage_only_pred,282783,60807054.6285,54894471.711996146,72.6848194163579,333.1315421778714,0.7674352839309591,64.476966993042,45.77478466956296,33.80205046041212,-20.908551491793602,-9.723514734641746,2.3477366036855116
demand_pattern,smooth,baseline_rolling_mean_3_pred,282783,60807054.6285,58738079.58792249,74.67050553930169,217.9649773602765,0.8817194314737263,87.62532231082113,48.544073161809706,34.725493114122294,-7.316476027828724,-3.4025246794436725,2.3477366036855116
demand_pattern,smooth,baseline_rolling_mean_6_pred,282783,60807054.6285,59335595.42466353,76.64676023645907,222.8638441257948,0.8961099760678085,94.27116601529279,48.90097161343717,35.64454968648968,-5.20349244415849,-2.4198823850724787,2.3477366036855116
demand_pattern,smooth,baseline_rolling_median_3_pred,282783,60807054.6285,57591977.79,77.31627396802496,227.09684324982658,0.9056256229737716,86.51879982632047,49.8916035049111,35.955906818832446,-11.369413431854108,-5.287341835815722,2.3477366036855116
demand_pattern,smooth,baseline_expanding_mean_pred,282783,60807054.6285,62775018.77590821,83.94338103908198,243.1681025866683,0.9290041093121107,107.56604061646524,50.841694227268974,39.03784070022845,6.959273179109775,3.236407616569268,2.3477366036855116
demand_pattern,smooth,baseline_last_month_pred,282783,60807054.6285,59358534.438,85.71512732908272,249.92849783347813,0.9838615750161184,84.91666470729533,53.90076578015146,39.86179070765152,-5.122373659307667,-2.3821581218654906,2.3477366036855116
demand_pattern,smooth,baseline_same_month_last_year_pred,282783,60807054.6285,64804576.78,103.24158824080655,300.0940079097886,1.1049213313752666,120.48927576382016,59.57642758786068,48.012465372424806,14.136359510649505,6.574109165330926,2.3477366036855116
item_group_id_candidate,DISINFECT,baseline_rolling_mean_6_pred,817,5652.0,4102.699993,2.505099987270502,32.41483643728647,0.3288570651197679,104.85043022430196,103.36606449336938,36.211371012031144,-1.8963280379436964,-27.411535863411178,90.08567931456548
item_group_id_candidate,DISINFECT,baseline_rolling_median_3_pred,817,5652.0,4367.5,2.5820073439412483,34.96926872558187,0.3328183272531869,103.66208055965267,106.26329378329937,37.32307147912243,-1.5722154222766218,-22.726468506723283,90.08567931456548
item_group_id_candidate,DISINFECT,stock_model_c_news_commodity_pred,817,5652.0,4848.1537687750015,2.5866091225953434,33.39411110355128,0.4180529682215102,92.04739356536778,186.3252115131142,37.38959046639058,-0.9838999158200722,-14.222332470364446,90.08567931456548
