STD_YYYYMM,hs_code,country_code,country_name,export_weight_kg,export_value_usd,import_weight_kg,import_value_usd,trade_balance_usd,provider,source_endpoint,retrieved_at
2020-05,2712200000,ALL,,6055,21179,1099591,1254903,-1233724,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.543854+00:00
2020-06,2712200000,ALL,,4789,17192,1404094,1742452,-1725260,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.543854+00:00
2020-07,2712200000,ALL,,6143,19865,1166741,1381577,-1361712,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.543854+00:00
2020-08,2712200000,ALL,,15633,40428,1105193,1298394,-1257966,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.543854+00:00
2020-09,2712200000,ALL,,24713,51219,973972,1060946,-1009727,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.543854+00:00
2020-10,2712200000,ALL,,19767,91033,1483106,1873400,-1782367,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.543854+00:00
2020-11,2712200000,ALL,,9105,41521,1392383,1568864,-1527343,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.543854+00:00
2020-12,2712200000,ALL,,9587,41221,1705624,1895722,-1854501,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.543854+00:00
2021-01,2712200000,ALL,,7580,33035,994577,1085254,-1052219,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-02,2712200000,ALL,,8956,31662,2317255,3345289,-3313627,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-03,2712200000,ALL,,20153,74781,1275966,1600951,-1526170,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-04,2712200000,ALL,,6592,28504,1468983,2126816,-2098312,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-05,2712200000,ALL,,22241,86510,1498721,2275590,-2189080,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-06,2712200000,ALL,,11613,49053,1054598,1546003,-1496950,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-07,2712200000,ALL,,13584,62592,1633336,2381022,-2318430,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-08,2712200000,ALL,,6298,16973,881954,1413169,-1396196,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-09,2712200000,ALL,,9291,35053,1027992,1676474,-1641421,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-10,2712200000,ALL,,21606,45710,1349344,1940693,-1894983,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-11,2712200000,ALL,,30665,71388,2068610,3213997,-3142609,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2021-12,2712200000,ALL,,22346,75059,1359485,2368876,-2293817,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:28.853425+00:00
2022-01,2712200000,ALL,,18238,70348,1401189,2402671,-2332323,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-02,2712200000,ALL,,11950,42448,1278239,2185791,-2143343,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-03,2712200000,ALL,,12171,87720,1341264,2436999,-2349279,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-04,2712200000,ALL,,8896,37118,1167338,2124304,-2087186,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-05,2712200000,ALL,,11678,37012,1447921,2608173,-2571161,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-06,2712200000,ALL,,2326,12954,1136623,2189995,-2177041,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-07,2712200000,ALL,,2183,22116,1193577,2114360,-2092244,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-08,2712200000,ALL,,9319,106409,891741,1799555,-1693146,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-09,2712200000,ALL,,20300,89640,921652,1594666,-1505026,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-10,2712200000,ALL,,7827,26140,1032192,1633809,-1607669,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-11,2712200000,ALL,,7439,35533,1291387,1974006,-1938473,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2022-12,2712200000,ALL,,9105,36800,1051374,1606800,-1570000,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.178152+00:00
2023-01,2712200000,ALL,,4354,14977,1285196,1874181,-1859204,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-02,2712200000,ALL,,7974,80215,1389701,1985416,-1905201,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-03,2712200000,ALL,,8310,29927,1291664,1903082,-1873155,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-04,2712200000,ALL,,4525,21409,1419861,2284026,-2262617,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-05,2712200000,ALL,,9500,31731,1215747,1975893,-1944162,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-06,2712200000,ALL,,9907,73360,822540,1373612,-1300252,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-07,2712200000,ALL,,8358,33213,1317152,2119181,-2085968,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-08,2712200000,ALL,,11465,46930,492305,792594,-745664,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-09,2712200000,ALL,,22175,57580,999183,1582523,-1524943,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-10,2712200000,ALL,,17818,67773,1198784,1745959,-1678186,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-11,2712200000,ALL,,13998,53399,1190351,1938102,-1884703,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2023-12,2712200000,ALL,,7789,31286,1042228,1664124,-1632838,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.514412+00:00
2024-01,2712200000,ALL,,98549,195175,1392311,2064800,-1869625,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-02,2712200000,ALL,,4903,28946,960349,1406788,-1377842,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-03,2712200000,ALL,,10299,33372,1182737,1737912,-1704540,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-04,2712200000,ALL,,14446,28313,1268765,2136819,-2108506,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-05,2712200000,ALL,,14483,44834,1129454,1831225,-1786391,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-06,2712200000,ALL,,25359,92524,856186,1440643,-1348119,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-07,2712200000,ALL,,12723,34276,1251602,1920870,-1886594,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-08,2712200000,ALL,,12639,37133,569879,904773,-867640,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-09,2712200000,ALL,,32533,81675,1197630,1901113,-1819438,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-10,2712200000,ALL,,18233,42873,1151930,1836849,-1793976,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-11,2712200000,ALL,,23514,55711,1067786,1617879,-1562168,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2024-12,2712200000,ALL,,19816,45475,1352363,2118786,-2073311,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:29.791334+00:00
2025-01,2712200000,ALL,,3819,19536,822620,1342879,-1323343,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-02,2712200000,ALL,,9392,38137,1038064,1628422,-1590285,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-03,2712200000,ALL,,21469,91299,772098,1205308,-1114009,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-04,2712200000,ALL,,5278,25731,703856,1147861,-1122130,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-05,2712200000,ALL,,33469,67637,809638,1293671,-1226034,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-06,2712200000,ALL,,19686,95657,940731,1520443,-1424786,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-07,2712200000,ALL,,6304,32129,996228,1616058,-1583929,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-08,2712200000,ALL,,21008,51105,714259,1218635,-1167530,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-09,2712200000,ALL,,23484,54107,848290,1363033,-1308926,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-10,2712200000,ALL,,10790,34597,451913,827797,-793200,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-11,2712200000,ALL,,4535,31213,1027171,1543894,-1512681,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2025-12,2712200000,ALL,,3856,17789,1224840,1737905,-1720116,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.095608+00:00
2026-01,2712200000,ALL,,6569,30996,478450,673910,-642914,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.389163+00:00
2026-02,2712200000,ALL,,7853,31613,851139,1258072,-1226459,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.389163+00:00
2026-03,2712200000,ALL,,21565,65043,1147517,1692815,-1627772,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.389163+00:00
2026-04,2712200000,ALL,,12024,58868,1454175,2430435,-2371567,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.389163+00:00
2026-05,2712200000,ALL,,1867,14180,915057,1525281,-1511101,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.389163+00:00
2026-06,2712200000,ALL,,17731,43983,721279,1340318,-1296335,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T15:32:30.389163+00:00
2023-01,2816101000,ALL,,8480,41324,724313,932203,-890879,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-02,2816101000,ALL,,35920,205506,909248,1141571,-936065,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-03,2816101000,ALL,,15025,62541,777822,1375074,-1312533,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-04,2816101000,ALL,,17001,100338,779042,1106619,-1006281,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-05,2816101000,ALL,,19621,104462,1055054,1425435,-1320973,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-06,2816101000,ALL,,28055,189226,1257200,1863383,-1674157,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-07,2816101000,ALL,,40301,257701,996051,1328386,-1070685,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-08,2816101000,ALL,,18059,87304,1310977,1459117,-1371813,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-09,2816101000,ALL,,35300,210790,1277890,1636559,-1425769,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-10,2816101000,ALL,,37951,214530,1300527,1732426,-1517896,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-11,2816101000,ALL,,6003,6018,1146007,1692569,-1686551,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2023-12,2816101000,ALL,,15001,93505,896602,1095828,-1002323,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:06.814217+00:00
2024-01,2816101000,ALL,,60922,59757,1087749,1410743,-1350986,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-02,2816101000,ALL,,48002,244509,1119242,1267322,-1022813,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-03,2816101000,ALL,,33392,136993,676593,1116471,-979478,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-04,2816101000,ALL,,3500,21483,1026751,1570742,-1549259,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-05,2816101000,ALL,,24380,162894,932895,1186414,-1023520,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-06,2816101000,ALL,,18400,19592,950539,885510,-865918,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-07,2816101000,ALL,,41063,19534,797326,1296595,-1277061,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-08,2816101000,ALL,,156531,208624,1305475,1748718,-1540094,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-09,2816101000,ALL,,25882,72264,939895,999794,-927530,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-10,2816101000,ALL,,26825,105775,766844,1101746,-995971,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-11,2816101000,ALL,,43201,41359,949763,1225325,-1183966,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2024-12,2816101000,ALL,,653,4003,664195,903993,-899990,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.116718+00:00
2025-01,2816101000,ALL,,258131,272043,994583,980335,-708292,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-02,2816101000,ALL,,2020,8038,1117590,1452869,-1444831,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-03,2816101000,ALL,,68481,94921,1063894,1407185,-1312264,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-04,2816101000,ALL,,156810,99439,1299580,1884796,-1785357,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-05,2816101000,ALL,,22497,166699,1062023,1323488,-1156789,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-06,2816101000,ALL,,123401,190296,780119,1284292,-1093996,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-07,2816101000,ALL,,4480,20071,1226125,1427218,-1407147,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-08,2816101000,ALL,,154551,96604,615053,953228,-856624,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-09,2816101000,ALL,,10860,72687,941876,1435254,-1362567,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-10,2816101000,ALL,,189460,173136,445323,807112,-633976,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-11,2816101000,ALL,,4441,24743,865570,1028448,-1003705,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2025-12,2816101000,ALL,,110321,90953,833406,1153649,-1062696,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.406456+00:00
2026-01,2816101000,ALL,,138900,152098,868015,1205246,-1053148,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.706194+00:00
2026-02,2816101000,ALL,,18954,66059,614286,878598,-812539,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.706194+00:00
2026-03,2816101000,ALL,,18810,10146,976027,1524423,-1514277,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.706194+00:00
2026-04,2816101000,ALL,,31783,66731,1102349,1349457,-1282726,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.706194+00:00
2026-05,2816101000,ALL,,7221,48776,685358,854785,-806009,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.706194+00:00
2026-06,2816101000,ALL,,3041,23275,992199,1278675,-1255400,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.706194+00:00
2023-01,2827100000,ALL,,885,838,799045,509503,-508665,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-02,2827100000,ALL,,80,238,502178,498542,-498304,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-03,2827100000,ALL,,90,443,544160,231204,-230761,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-04,2827100000,ALL,,3006,4580,468081,598077,-593497,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-05,2827100000,ALL,,4,147,677083,428885,-428738,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-06,2827100000,ALL,,25001,16183,1014454,406161,-389978,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-07,2827100000,ALL,,802,4317,640459,260102,-255785,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-08,2827100000,ALL,,94,666,579132,367276,-366610,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-09,2827100000,ALL,,108,718,792009,415237,-414519,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-10,2827100000,ALL,,15039,11194,521158,330903,-319709,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-11,2827100000,ALL,,1101,2805,836025,280271,-277466,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2023-12,2827100000,ALL,,826,4791,520225,174861,-170070,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:07.819619+00:00
2024-01,2827100000,ALL,,0,18,793134,196919,-196901,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-02,2827100000,ALL,,2,104,306501,186055,-185951,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-03,2827100000,ALL,,5,136,738085,235443,-235307,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-04,2827100000,ALL,,100,896,633228,238266,-237370,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-05,2827100000,ALL,,837,4820,476007,106043,-101223,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-06,2827100000,ALL,,24,302,766124,506449,-506147,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-07,2827100000,ALL,,51,405,777045,279034,-278629,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-08,2827100000,ALL,,15,339,778058,332998,-332659,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-09,2827100000,ALL,,3,107,433093,121735,-121628,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-10,2827100000,ALL,,1,57,676056,189997,-189940,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-11,2827100000,ALL,,173,1323,918824,248518,-247195,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2024-12,2827100000,ALL,,8,272,720350,191552,-191280,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.136723+00:00
2025-01,2827100000,ALL,,820,4211,807014,285072,-280861,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-02,2827100000,ALL,,100,752,512100,129310,-128558,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-03,2827100000,ALL,,537,2639,504043,106703,-104064,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-04,2827100000,ALL,,43,323,1199266,395592,-395269,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-05,2827100000,ALL,,183,2011,1308596,326561,-324550,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-06,2827100000,ALL,,287,922,411035,296772,-295850,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-07,2827100000,ALL,,846,4683,688093,444224,-439541,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-08,2827100000,ALL,,253,323,1436151,345518,-345195,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-09,2827100000,ALL,,136,1424,1975078,692331,-690907,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-10,2827100000,ALL,,215,329,802052,236901,-236572,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-11,2827100000,ALL,,12,175,1475299,208684,-208509,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
2025-12,2827100000,ALL,,20238,5857,873101,232354,-226497,korea_customs_service,https://apis.data.go.kr/1220000/Itemtrade/getItemtradeList,2026-08-10T12:44:08.442413+00:00
